Agent_id,status,lost_reason,budget,lease,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget
16,0,20,150,52,126,2,138,20,3,37,8,2,11476,2,4
55,0,26,100,0,136,1322,174,12,0,109,8,5,23322,5,4
62,0,19,150,52,280,2670,110,20,3,200,8,0,5691,2,4
20,0,15,0,52,127,2205,163,20,3,81,8,5,9092,2,5
6,0,8,0,0,232,4085,163,20,3,6,8,5,16660,5,5
112,0,20,0,9,127,3272,163,20,3,165,8,5,5691,5,5
109,0,20,0,52,126,595,163,20,3,18,8,2,9092,2,5
103,0,29,90,9,126,3868,163,20,3,201,8,0,21736,5,5
32,0,26,0,0,199,696,163,20,3,151,8,5,25184,5,5
79,0,20,150,42,126,669,150,20,3,130,8,0,2980,1,4
65,0,16,150,52,126,3499,163,20,3,194,8,2,16660,2,4
52,0,16,150,52,126,2619,99,20,3,194,8,3,22998,2,4
100,0,16,150,52,126,2943,167,20,3,29,8,2,16310,2,4
28,0,21,90,52,126,3287,120,20,3,111,8,3,11784,2,5
54,0,10,90,42,126,3169,163,20,3,151,8,3,22998,1,5
92,0,25,90,4,280,3868,163,17,35,130,8,2,11784,5,5
62,0,16,90,0,280,250,163,20,3,111,8,3,6369,5,5
105,0,29,0,0,199,2164,163,20,3,35,8,5,12813,5,5
16,0,29,0,0,127,991,163,3,3,59,8,5,3889,5,5
21,0,20,300,42,126,438,163,20,3,165,8,0,4997,1,6
10,0,21,150,42,126,2534,163,20,3,18,8,2,6894,1,4
91,0,20,150,42,126,1541,163,20,3,18,8,3,12813,1,4
20,0,15,0,0,232,407,91,24,56,78,0,5,8914,5,5
20,0,15,0,0,199,971,163,3,30,113,8,5,19228,5,5
91,0,26,90,42,126,638,99,20,3,109,8,3,15044,1,5
102,0,21,0,0,199,3344,99,20,3,18,8,5,5260,5,5
20,0,15,0,0,232,554,131,24,56,11,0,5,10173,5,5
70,0,16,90,52,126,2682,102,20,3,194,8,0,2520,2,5
20,0,15,90,42,126,2943,167,20,3,186,8,0,20514,1,5
57,0,21,0,0,199,1264,31,20,3,186,8,5,4103,5,5
70,0,21,0,0,199,2605,99,20,3,6,8,5,10173,5,5
22,0,18,0,0,164,2943,167,20,3,151,8,5,20514,5,5
9,0,15,210,42,280,3270,25,20,3,194,8,3,18217,1,0
92,0,24,90,22,126,3960,99,20,3,87,8,3,4103,0,5
24,0,21,300,42,126,2936,163,20,3,160,8,0,12145,1,6
109,0,16,90,52,126,3868,163,20,3,109,8,3,11778,2,5
20,0,15,150,42,280,2897,163,20,3,17,8,3,7881,1,4
20,0,15,0,0,232,3387,8,15,43,81,8,5,11778,5,5
25,0,21,0,0,120,31,36,20,3,29,8,5,3217,5,5
20,0,15,0,52,127,3868,163,20,3,81,8,5,21511,2,5
20,0,15,0,0,117,638,99,20,30,69,8,5,74,5,5
74,0,24,90,9,126,2605,99,17,35,73,8,3,3217,5,5
20,0,15,0,0,232,562,176,20,30,11,0,5,25301,5,5
20,0,15,0,42,127,3868,163,3,3,69,8,5,18730,1,5
20,0,15,150,22,126,1512,165,20,3,81,8,3,20339,0,4
4,0,20,150,42,126,3191,163,20,3,109,8,3,18730,1,4
12,0,24,0,0,164,2802,39,20,3,151,8,5,20339,5,5
20,0,15,0,52,127,183,163,3,3,133,8,5,7243,2,5
106,1,30,90,52,126,3868,163,20,3,165,8,3,1121,2,5
6,0,0,150,42,126,3832,163,20,3,87,8,3,20722,1,4
109,0,29,0,0,199,1498,91,20,3,73,8,5,18365,5,5
20,0,15,0,0,164,2943,167,20,3,82,8,5,21860,5,5
105,1,30,90,22,126,3868,163,20,3,151,8,2,23495,0,5
23,0,24,90,22,126,2049,99,20,3,194,8,2,25734,0,5
35,0,21,150,52,280,638,99,17,35,194,8,0,24984,2,4
52,0,16,90,52,126,4,37,20,3,194,8,3,24603,2,5
15,0,21,90,42,126,1095,36,20,3,109,8,3,19061,1,5
5,0,16,90,42,126,3701,143,20,3,194,8,3,25734,1,5
62,1,30,0,0,199,3521,135,20,3,6,8,5,10506,5,5
16,0,9,150,42,126,2723,163,20,3,109,8,3,24984,1,4
54,0,1,90,22,126,1157,175,17,28,73,8,3,24603,0,5
10,0,8,90,42,126,2723,163,20,3,109,8,3,21316,1,5
91,0,18,90,9,280,2049,99,20,3,89,8,3,10347,5,5
32,0,0,90,42,280,3868,163,20,3,151,8,3,9965,1,5
20,0,15,90,42,280,1306,99,20,3,133,8,3,16759,1,5
35,0,29,90,52,126,587,175,3,3,18,8,2,21316,2,5
19,0,21,90,42,126,4090,153,20,3,130,8,3,10347,1,5
57,0,16,90,42,126,3785,99,20,3,194,8,2,9965,1,5
104,0,16,0,0,199,1306,99,20,3,208,13,5,16759,5,5
22,0,24,150,22,126,3134,47,20,3,130,8,2,6688,0,4
41,0,25,0,9,93,4109,99,20,30,208,13,5,7919,5,5
9,0,16,0,42,127,331,163,20,3,194,8,5,18560,1,5
102,0,0,90,42,126,1396,99,20,3,111,8,3,22136,1,5
92,0,10,270,52,126,776,74,20,3,87,8,5,7939,2,0
20,0,15,0,0,232,3259,99,15,43,138,0,5,22136,5,5
76,0,20,300,52,126,1781,165,20,3,151,8,2,24686,2,6
91,0,21,150,52,126,2921,163,17,35,111,8,2,22996,2,4
51,0,21,90,52,126,1385,112,20,3,151,8,0,2964,2,5
69,0,21,90,9,126,3868,163,17,35,73,8,3,11450,5,5
106,0,21,0,0,199,157,99,20,3,151,8,5,18804,5,5
20,0,15,0,0,164,3105,137,20,30,133,8,5,7293,5,5
18,1,30,0,0,164,1781,165,24,56,151,8,5,17512,5,5
46,0,25,150,9,126,270,163,20,3,160,8,3,4967,5,4
17,0,16,0,42,127,1264,31,3,3,194,8,5,23986,1,5
97,0,16,90,9,126,778,31,20,3,194,8,3,20465,5,5
32,0,16,0,0,127,1264,31,20,3,194,8,5,10009,5,5
70,1,30,0,0,164,2534,163,20,30,130,8,5,4967,5,5
37,0,15,0,42,127,3256,163,20,3,113,8,5,23986,1,5
105,0,16,90,9,126,3868,163,20,3,130,8,3,19978,5,5
104,0,18,90,42,280,46,99,20,3,89,8,0,24525,1,5
90,0,16,90,52,126,3842,176,3,3,109,8,3,1134,2,5
105,0,15,0,52,127,3680,162,20,3,194,8,5,210,2,5
4,0,21,0,0,117,638,99,20,30,95,8,5,12554,5,5
55,0,20,150,52,280,3295,99,20,3,111,8,3,1134,2,4
20,0,15,0,22,127,1243,163,3,3,22,8,5,210,0,5
37,0,16,90,52,126,1650,99,20,3,109,8,3,20466,2,5
53,0,15,0,0,232,3172,163,20,3,194,8,5,3204,5,5
7,1,30,90,52,126,2605,99,20,3,35,8,3,8037,2,5
109,0,29,90,42,280,2511,99,20,3,91,8,3,11217,1,5
105,1,30,0,52,258,696,163,20,3,91,8,5,26271,2,5
112,0,26,210,42,126,1503,33,20,3,109,8,2,9853,1,0
46,0,21,175,47,199,2605,99,20,3,109,8,5,8037,1,4
111,0,16,90,42,126,3079,99,20,3,98,8,0,11217,1,5
98,0,24,0,9,127,2605,99,15,1,194,8,5,26271,5,5
60,0,21,300,22,126,2439,57,20,3,160,8,0,9853,0,6
20,0,15,0,52,127,4010,176,3,3,81,8,5,1112,2,5
65,0,21,0,22,127,511,69,3,3,208,13,5,25856,0,5
20,0,15,0,0,232,1322,174,15,43,191,8,5,9155,5,5
39,0,15,0,0,232,4093,123,3,3,184,7,5,25856,5,5
90,0,16,0,52,127,3698,163,20,3,194,8,5,9155,2,5
100,0,21,35,0,14,2049,99,24,56,188,8,5,21887,5,5
20,0,15,0,0,232,739,43,20,30,114,11,5,21179,5,5
16,0,20,270,42,126,2605,99,17,35,111,8,3,12112,1,0
54,0,16,90,0,126,3868,163,20,3,194,8,2,21646,5,5
30,0,21,0,0,199,3670,99,20,3,109,8,5,21179,5,5
16,0,16,0,0,192,4173,180,15,24,194,8,5,21646,5,5
21,0,16,90,9,280,3029,99,12,0,194,8,3,5652,5,5
10,0,16,0,0,232,2049,99,4,9,18,8,5,25342,5,5
28,0,21,0,42,258,1391,176,20,30,194,8,5,5785,1,5
102,1,30,210,42,126,3394,70,20,3,165,8,2,5667,1,0
78,0,20,150,42,126,1503,33,20,3,148,8,3,22045,1,4
16,0,21,90,52,126,778,31,20,3,165,8,3,5785,2,5
105,1,30,0,0,232,3868,163,20,3,48,8,5,20152,5,5
109,0,20,210,52,126,1503,33,20,3,160,8,3,985,2,0
63,0,29,150,0,170,4173,180,28,10,151,8,5,18675,5,4
20,0,15,90,0,280,3029,99,20,3,81,8,2,16596,5,5
70,0,21,90,52,126,2028,99,20,3,87,8,3,11542,2,5
102,0,21,0,0,199,3868,163,20,3,18,8,5,16596,5,5
41,0,9,0,0,199,2315,114,20,3,87,8,5,20586,5,5
60,0,15,0,0,192,4173,180,15,24,194,8,5,19020,5,5
104,0,16,0,0,192,4173,180,15,24,194,8,5,3481,5,5
92,0,21,300,0,126,19,163,20,3,194,8,2,11906,5,6
20,0,15,0,42,136,3856,125,20,30,133,8,5,3481,1,5
103,0,16,90,52,280,2605,99,20,3,194,8,3,22692,2,5
20,0,15,0,0,164,1777,125,24,56,138,0,5,11906,5,5
13,0,16,90,9,126,638,99,20,3,200,8,2,17895,5,5
69,0,21,300,9,126,1753,163,20,3,87,8,0,9157,5,6
106,0,21,90,9,280,2173,99,20,3,174,8,3,16403,5,5
4,0,29,90,52,280,1396,99,20,3,109,8,3,6365,2,5
77,0,16,165,51,199,1762,163,20,3,160,8,5,25421,2,4
20,0,15,150,42,280,1731,142,12,0,7,8,3,4700,1,4
109,0,15,90,52,126,2943,167,20,3,186,8,2,16403,2,5
46,1,30,0,52,127,3831,152,20,3,73,8,5,6365,2,5
20,0,15,0,0,232,4025,67,20,30,22,8,5,4700,5,5
17,0,0,0,0,192,4173,180,15,24,18,8,5,17036,5,5
53,0,21,90,42,280,3344,99,20,3,129,8,3,8153,1,5
67,0,8,90,52,126,3029,99,20,3,165,8,0,18338,2,5
14,0,1,90,9,280,2028,99,20,3,84,8,3,13048,5,5
97,0,15,300,51,199,2049,99,20,3,194,8,5,18338,2,6
25,0,25,90,9,126,1640,175,20,3,48,8,3,14203,5,5
103,0,0,90,9,126,2848,99,20,3,130,8,2,8989,5,5
37,0,2,90,22,126,2943,167,20,3,109,8,3,13186,0,5
104,0,16,90,52,126,2760,99,20,3,109,8,2,9071,2,5
63,0,16,90,42,126,778,31,20,3,194,8,3,15440,1,5
20,0,15,90,0,280,2943,167,20,3,69,8,3,19960,5,5
4,0,29,150,42,126,2995,91,20,3,35,8,0,790,1,4
20,0,15,0,0,164,2687,69,15,43,138,0,5,4939,5,5
20,0,15,90,42,280,50,163,20,3,22,8,3,790,1,5
12,0,15,300,42,126,778,31,20,3,194,8,2,25993,1,6
62,0,1,150,52,126,3295,99,20,3,73,8,3,20310,2,4
20,0,15,0,0,258,2049,99,20,3,60,7,5,17261,5,5
111,0,7,210,52,126,1306,99,20,3,148,8,3,8714,2,0
7,0,21,0,0,232,3029,99,20,3,96,12,5,14084,5,5
20,0,15,90,42,280,778,31,20,3,191,8,3,20897,1,5
104,0,20,150,52,126,3303,163,20,3,18,8,0,23363,2,4
28,0,20,90,42,126,3029,99,20,3,111,8,2,12215,1,5
54,1,30,90,42,126,297,163,3,3,151,8,3,8229,1,5
5,0,16,210,52,126,2888,16,20,3,194,8,3,25226,2,0
62,0,21,150,42,126,1541,163,20,3,18,8,3,8229,1,4
60,0,1,0,0,164,3172,163,20,3,109,8,5,17080,5,5
16,0,15,0,0,199,2049,99,20,3,208,13,5,2909,5,5
20,0,15,0,0,232,685,150,15,43,138,0,5,9643,5,5
78,0,20,90,22,126,2574,163,20,3,165,8,3,2909,0,5
10,0,16,90,52,126,815,165,20,3,48,8,2,19934,2,5
91,0,18,0,30,192,4173,180,15,7,160,8,5,6366,6,5
32,0,29,0,0,192,4173,180,15,7,160,8,5,8005,5,5
35,0,21,150,9,126,493,118,3,3,165,8,2,18090,5,4
17,0,2,0,0,164,2127,163,20,3,194,8,5,18090,5,5
14,0,24,150,52,126,570,13,20,3,111,8,0,13718,2,4
111,0,21,90,22,126,1622,161,20,3,165,8,0,23554,0,5
62,0,20,0,0,164,1385,112,24,56,94,12,5,21530,5,5
79,0,21,150,42,126,31,36,20,3,73,8,2,3529,1,4
10,0,8,150,42,126,940,163,20,3,201,8,3,20620,1,4
63,0,15,270,42,126,1154,163,20,3,194,8,2,17608,1,0
57,0,21,90,22,126,3258,56,20,3,151,8,3,25888,0,5
20,0,15,90,22,280,133,163,20,3,7,8,3,2788,0,5
41,0,18,0,42,258,3396,99,24,56,165,8,5,17608,1,5
25,0,20,90,0,280,2848,99,20,3,128,8,2,10974,5,5
13,0,20,0,52,127,2049,99,20,3,73,8,5,12031,2,5
63,1,30,90,42,126,2584,99,20,3,165,8,3,13903,1,5
20,0,15,0,0,164,936,131,15,43,138,0,5,8276,5,5
18,0,16,90,42,126,2460,99,20,3,186,8,3,7955,1,5
80,0,15,0,0,232,3868,163,3,30,194,8,5,1469,5,5
102,0,21,90,42,126,2534,163,20,3,111,8,3,2458,1,5
80,0,16,0,9,127,2605,99,20,3,194,8,5,13751,5,5
98,0,20,0,0,199,1512,165,20,3,160,8,5,18470,5,5
77,0,16,225,42,126,3622,0,3,3,194,8,5,10119,1,0
47,0,16,0,9,258,2230,163,12,0,73,8,5,24732,5,5
46,0,20,150,42,126,1547,163,20,3,98,8,3,10677,1,4
25,0,20,90,42,126,3818,131,20,3,35,8,3,16737,1,5
20,0,15,150,42,280,3868,163,17,35,81,8,3,2668,1,4
62,0,16,150,42,280,3868,163,17,35,160,8,3,19379,1,4
37,0,25,90,9,126,3172,163,17,35,35,8,3,11248,5,5
92,0,15,90,9,280,2534,163,17,35,81,8,2,23284,5,5
61,0,21,90,51,126,638,99,20,3,165,8,3,19379,2,5
90,0,0,90,52,126,1503,33,17,35,87,8,3,2682,2,5
20,0,15,150,42,280,1689,163,24,56,81,8,3,23037,1,4
20,0,15,90,42,280,2208,134,17,35,81,8,3,2682,1,5
20,0,15,150,52,280,3884,163,24,56,81,8,2,23037,2,4
20,0,15,0,0,164,319,131,20,3,138,0,5,22863,5,5
106,0,20,210,52,126,331,163,20,3,29,8,0,7530,2,0
20,0,15,150,52,280,825,31,20,3,133,8,3,4106,2,4
4,0,20,150,42,280,331,163,17,35,98,8,3,22863,1,4
20,0,15,0,0,199,2605,99,17,35,81,8,5,24626,5,5
20,0,15,0,0,199,2028,99,20,3,81,8,5,2623,5,5
20,0,15,0,42,127,2195,163,20,3,81,8,5,11867,1,5
20,0,15,150,52,280,3868,163,17,35,81,8,3,4673,2,4
74,0,15,0,0,164,2049,99,20,3,194,8,5,22765,5,5
20,0,15,0,0,199,1541,163,17,35,81,8,5,5280,5,5
20,0,15,90,22,280,1203,167,17,35,81,8,3,26265,0,5
46,0,21,175,51,192,4173,180,15,19,200,8,5,4484,2,4
22,0,29,150,22,126,2943,167,17,35,73,8,2,15194,0,4
111,0,16,0,51,199,2723,163,20,3,73,8,5,2176,2,5
12,0,15,0,0,199,1306,99,17,35,48,8,5,10920,5,5
5,0,16,90,22,126,2943,167,17,35,18,8,3,20751,0,5
10,0,23,210,22,126,416,62,20,3,109,8,2,6837,0,0
91,0,21,90,22,126,1369,163,17,35,73,8,3,8307,0,5
98,0,29,150,22,126,3831,152,20,3,188,8,0,13207,0,4
79,0,21,90,52,126,788,109,20,3,130,8,2,20753,2,5
41,0,0,90,52,280,2605,99,17,35,130,8,3,13937,2,5
65,1,30,0,0,164,410,163,20,3,109,8,5,13629,5,5
97,0,29,150,22,126,2195,163,17,35,18,8,2,20753,0,4
25,0,24,0,0,199,2195,163,24,56,151,8,5,2560,5,5
39,0,0,150,52,126,826,84,20,3,165,8,2,13629,2,4
46,0,16,300,51,199,2173,99,20,3,194,8,5,6384,2,6
37,0,25,0,0,129,4173,121,15,55,89,8,5,312,5,5
28,0,21,150,42,126,3818,131,20,3,73,8,2,18358,1,4
20,0,15,90,42,126,3868,163,20,3,186,8,0,8728,1,5
54,0,8,90,42,126,2943,167,17,35,73,8,3,312,1,5
5,0,0,150,42,126,2312,163,20,3,160,8,3,25578,1,4
20,0,15,150,42,280,2195,163,17,35,81,8,3,18358,1,4
109,0,16,90,9,126,1783,99,20,3,194,8,0,2373,5,5
92,0,15,90,52,280,1618,99,17,35,81,8,3,22067,2,5
105,0,11,150,52,126,3868,163,20,3,186,8,2,2373,2,4
20,0,15,150,42,280,3831,152,24,56,81,8,2,6627,1,4
20,0,15,0,52,127,2921,163,3,3,12,8,5,7434,2,5
20,0,15,90,42,280,1283,163,17,35,81,8,3,7434,1,5
16,0,16,0,0,199,1306,99,27,3,128,8,5,20649,5,5
10,0,20,150,42,126,3005,163,20,3,18,8,3,3773,1,4
20,0,15,0,0,232,2462,99,20,3,133,8,5,12524,5,5
78,0,21,0,22,127,3167,99,20,3,37,8,5,19949,0,5
60,0,25,0,16,258,4090,153,9,3,194,8,5,20353,4,5
53,0,15,90,42,126,870,99,20,3,194,8,2,1045,1,5
35,0,21,150,42,126,749,163,20,3,87,8,3,6003,1,4
20,0,15,270,52,126,3868,163,20,3,81,8,0,12381,2,0
37,1,30,150,52,280,2333,167,17,35,201,8,3,18395,2,4
12,0,21,150,42,126,2897,163,20,3,98,8,2,6933,1,4
20,0,15,0,42,271,956,45,20,3,22,8,5,12381,1,5
109,0,18,0,0,199,936,131,9,3,73,8,5,18395,5,5
7,0,10,150,42,280,2220,163,17,35,98,8,0,14288,1,4
20,0,15,90,52,280,2943,167,17,35,81,8,3,6933,2,5
63,0,29,150,42,126,2511,99,20,3,130,8,0,14288,1,4
57,0,15,0,0,199,2067,99,20,3,194,8,5,9878,5,5
60,0,16,0,42,126,1781,165,20,3,194,8,3,5729,1,5
22,0,15,0,0,164,2450,40,9,3,113,8,5,25367,5,5
9,0,21,90,42,126,4162,99,20,3,165,8,3,21371,1,5
22,0,21,150,42,126,1598,163,17,35,87,8,3,6399,1,4
92,1,30,150,42,126,3550,163,20,3,98,8,3,25367,1,4
53,0,21,150,9,126,2121,99,20,3,18,8,2,19605,5,4
13,1,30,0,0,164,859,163,20,3,165,8,5,9834,5,5
20,0,15,0,0,39,2605,99,26,39,172,10,5,19605,5,5
106,0,21,0,0,245,412,163,5,38,194,8,5,18901,5,5
12,0,0,0,0,199,2943,167,17,28,23,8,5,23064,5,5
41,0,29,90,42,126,1541,163,20,3,109,8,3,12494,1,5
46,0,25,0,0,192,4173,180,15,24,109,8,5,18346,5,5
17,0,7,0,0,199,2137,176,20,3,18,8,5,23064,5,5
102,0,16,0,0,192,4173,180,15,24,194,8,5,7653,5,5
14,0,20,150,42,126,3998,163,20,3,160,8,3,12494,1,4
16,1,30,150,9,126,2921,163,20,3,151,8,3,18346,5,4
53,0,21,90,42,280,2636,78,20,3,89,8,2,18432,1,5
97,0,16,90,51,126,4003,163,20,3,18,8,0,5597,2,5
22,0,24,90,22,126,2117,0,20,3,18,8,3,1285,0,5
103,0,15,0,0,164,976,131,15,43,80,6,5,18432,5,5
16,0,16,0,0,258,1917,99,20,3,165,8,5,15201,5,5
62,0,25,270,9,126,2943,167,17,35,87,8,0,16190,5,0
20,0,15,150,42,280,3785,99,17,35,81,8,3,22948,1,4
37,0,20,90,42,280,2955,163,20,3,57,8,5,8586,1,5
61,0,20,150,42,126,3868,163,20,3,73,8,3,13242,1,4
109,0,21,150,52,126,3688,163,20,3,109,8,3,22948,2,4
30,0,21,0,0,199,2628,99,20,3,109,8,5,8586,5,5
40,0,25,90,9,126,854,99,20,3,84,8,3,23711,5,5
5,0,0,150,42,280,1283,163,17,35,57,8,3,17533,1,4
62,0,21,150,42,280,1791,163,20,3,18,8,3,21287,1,4
74,0,20,0,0,199,706,163,20,30,111,8,5,23711,5,5
21,0,18,150,52,280,2877,163,17,35,81,8,0,21287,2,4
6,0,16,90,22,126,700,176,20,3,18,8,3,4820,0,5
91,0,29,90,52,126,1527,99,20,3,165,8,2,13528,2,5
35,0,15,150,42,280,2686,163,17,35,81,8,3,9505,1,4
109,0,16,90,42,126,2333,167,20,3,186,8,3,14423,1,5
20,0,15,150,42,280,3868,163,20,3,64,8,3,20016,1,4
103,0,20,0,0,199,2243,163,20,3,18,8,5,20043,5,5
111,0,25,90,9,126,2596,163,20,3,87,8,2,6055,5,5
79,0,26,90,22,126,1133,34,20,3,109,8,3,22191,0,5
65,0,21,90,52,280,638,99,20,3,89,8,2,11358,2,5
20,0,15,0,0,232,183,163,20,30,81,8,5,6055,5,5
39,0,10,150,52,126,3374,45,20,3,130,8,0,3463,2,4
100,0,7,90,42,280,1306,99,20,3,48,8,3,6212,1,5
5,0,16,0,0,199,2049,99,20,30,194,8,5,10354,5,5
22,0,1,0,0,199,3506,163,3,3,26,8,5,19484,5,5
28,0,15,0,0,164,19,163,20,3,194,8,5,11126,5,5
54,0,21,300,42,126,2605,99,20,3,128,8,3,10354,1,6
60,0,16,150,42,126,1380,163,20,3,29,8,3,19484,1,4
10,0,10,0,0,278,1503,33,20,3,91,8,5,14359,5,5
105,0,20,150,52,126,1082,163,20,3,165,8,2,11757,2,4
91,0,16,0,0,232,3868,163,24,56,18,8,5,17776,5,5
102,0,16,90,42,126,2943,167,20,3,35,8,3,10825,1,5
78,0,20,0,42,136,4085,163,20,3,73,8,5,13968,1,5
28,0,17,0,22,127,3521,135,15,51,208,13,5,20678,0,5
25,0,20,0,0,232,2534,163,20,30,194,8,5,11502,5,5
35,0,15,0,0,199,1722,163,17,35,81,8,5,20678,5,5
100,0,7,150,42,126,49,163,20,3,148,8,3,24049,1,4
111,0,1,125,42,126,2778,163,20,3,18,8,3,4625,1,4
51,1,30,210,52,126,3818,131,20,3,130,8,2,22456,2,0
39,0,8,150,42,126,1533,163,17,35,18,8,0,7903,1,4
19,0,10,90,51,126,1414,31,20,3,73,8,3,24049,2,5
57,0,7,0,0,199,1399,18,20,3,95,8,5,24692,5,5
20,0,15,150,42,280,183,163,24,56,22,8,3,1109,1,4
22,0,24,90,9,280,2848,99,20,3,2,8,3,14976,5,5
25,1,30,0,42,136,638,99,20,3,191,8,5,13655,1,5
20,0,15,90,42,126,2195,163,20,3,81,8,2,14976,1,5
41,0,16,0,0,192,4173,180,15,24,111,8,5,23907,5,5
9,0,16,0,0,164,3140,163,9,3,200,8,5,19378,5,5
92,0,16,150,42,126,999,163,20,3,160,8,3,15946,1,4
20,0,15,0,0,232,559,150,15,43,11,0,5,1706,5,5
20,0,15,0,0,232,838,48,20,30,184,7,5,23907,5,5
13,0,21,150,42,126,2666,45,20,3,111,8,2,19378,1,4
69,0,21,90,9,126,249,163,20,3,6,8,3,1706,5,5
106,1,30,90,42,126,1047,163,20,3,6,8,3,15946,1,5
109,0,16,150,42,126,3987,163,20,3,29,8,3,25163,1,4
80,0,20,150,42,126,3868,163,20,3,18,8,3,25,1,4
77,0,20,90,42,126,2830,163,20,3,109,8,3,9945,1,5
53,0,21,90,52,126,2511,99,20,3,165,8,3,6593,2,5
25,0,24,0,22,199,2511,99,20,30,6,8,5,25,0,5
20,0,15,0,52,127,3741,163,20,3,81,8,5,9945,2,5
20,0,15,150,42,280,1959,163,17,35,81,8,0,17829,1,4
111,0,25,0,0,192,4173,180,15,34,98,8,5,14938,5,5
90,0,21,0,52,127,407,91,20,3,208,13,5,970,2,5
62,1,30,0,0,164,270,163,24,56,109,8,5,17829,5,5
40,0,29,90,42,126,1501,54,20,3,201,8,2,14938,1,5
55,0,0,210,52,126,339,163,20,3,73,8,3,15606,2,0
12,0,25,0,9,199,1802,112,20,3,160,8,5,2158,5,5
62,0,20,0,0,258,3868,163,20,3,87,8,5,15606,5,5
10,0,20,210,52,126,2088,163,20,3,18,8,3,41,2,0
51,1,30,0,0,164,3680,162,20,3,194,8,5,18693,5,5
7,0,0,150,42,280,3116,163,20,3,148,8,3,1482,1,4
20,0,15,0,0,232,2220,163,24,56,133,8,5,12718,5,5
95,0,20,0,0,232,3868,163,20,3,109,8,5,24177,5,5
51,0,20,90,42,126,314,163,20,3,186,8,2,12718,1,5
56,0,26,90,0,126,1414,31,20,3,48,8,3,23023,5,5
22,0,21,150,42,126,2534,163,20,3,91,8,3,19273,1,4
98,0,9,0,0,199,2963,163,20,3,130,8,5,20564,5,5
79,0,16,150,42,126,2767,163,20,3,98,8,2,23023,1,4
16,0,19,270,42,126,4167,163,20,3,18,8,3,20509,1,0
65,0,20,90,52,126,3034,163,20,3,98,8,3,1184,2,5
39,0,15,0,0,127,3868,163,20,3,194,8,5,798,5,5
47,0,20,90,52,126,1527,99,20,3,18,8,0,9613,2,5
20,0,15,90,22,280,3868,163,17,35,133,8,3,1184,0,5
91,0,18,0,0,199,2943,167,17,35,73,8,5,770,5,5
54,0,25,90,9,126,2943,167,20,3,206,8,2,18055,5,5
5,0,21,150,42,126,3868,163,20,3,160,8,3,6267,1,4
20,0,15,0,22,127,1107,163,20,3,69,8,5,11245,0,5
105,0,21,90,52,126,3456,163,20,3,18,8,3,18055,2,5
20,0,15,0,52,127,3868,163,20,3,65,8,5,605,2,5
25,0,16,150,22,126,2605,99,20,3,194,8,3,23871,0,4
100,0,25,0,9,136,2049,99,20,30,128,8,5,9824,5,5
91,0,18,90,0,126,2127,163,20,3,26,8,3,5874,5,5
78,0,20,0,42,127,3868,163,3,3,160,8,5,4685,1,5
20,0,15,150,52,280,3868,163,17,35,81,8,3,9824,2,4
20,0,15,90,42,280,2943,167,17,35,81,8,3,17336,1,5
102,0,7,90,42,126,2028,99,20,3,91,8,3,14071,1,5
51,0,2,0,0,164,3440,163,3,3,37,8,5,6562,5,5
105,1,30,150,42,126,4085,163,20,3,109,8,2,12883,1,4
100,0,25,150,22,126,2733,131,17,35,73,8,3,8234,0,4
22,0,21,210,42,126,2087,178,20,3,87,8,2,24876,1,0
41,0,16,150,42,126,4012,103,20,3,148,8,2,17969,1,4
112,0,24,0,0,199,696,163,20,3,128,8,5,8234,5,5
41,0,21,150,42,126,3172,163,20,3,151,8,2,24876,1,4
25,0,24,0,9,127,3029,99,20,3,194,8,5,17969,5,5
20,0,15,150,42,280,1857,163,17,35,17,8,3,23855,1,4
20,0,15,0,0,232,175,69,20,30,11,0,5,11676,5,5
69,0,21,150,42,126,154,89,20,3,111,8,3,8231,1,4
106,0,21,90,42,126,3532,163,20,3,35,8,3,22597,1,5
77,0,16,210,42,126,3270,25,20,3,194,8,3,23855,1,0
109,0,21,150,42,126,2605,99,20,3,160,8,0,10356,1,4
46,0,21,150,52,126,1894,163,20,3,109,8,2,1052,2,4
14,0,20,150,42,126,2195,163,20,3,160,8,2,16346,1,4
17,0,16,150,42,126,2511,99,20,3,194,8,2,2541,1,4
97,0,20,210,42,126,598,163,20,3,98,8,2,10356,1,0
25,0,24,210,22,126,2595,0,20,3,18,8,2,16346,0,0
104,0,15,150,42,126,1476,163,20,3,201,8,2,2541,1,4
80,0,24,150,22,126,190,145,20,3,91,8,3,8766,0,4
40,0,16,0,0,93,638,99,24,56,111,8,5,10184,5,5
4,1,30,210,42,126,2671,163,20,3,18,8,0,26174,1,0
20,0,15,0,0,232,3994,96,5,38,88,7,5,8766,5,5
62,0,16,150,42,126,2622,163,20,3,29,8,3,8375,1,4
74,0,25,150,0,126,1107,163,20,3,6,8,2,3720,5,4
6,0,8,150,42,126,3868,163,20,3,148,8,0,11007,1,4
112,0,19,0,0,199,2943,167,20,3,165,8,5,3720,5,5
20,0,15,90,42,280,706,163,24,56,104,8,3,17593,1,5
46,1,30,90,42,126,175,69,20,3,6,8,3,15090,1,5
103,0,16,90,22,126,3303,163,20,3,18,8,3,20323,0,5
111,0,29,0,0,164,2092,163,20,3,87,8,5,6464,5,5
